date,area,avg_price,baseload_price,peak_price,daytime_price,night_price,solar_crush_price,max_price,min_price,station,tmax,tmin,tavg,cdd24,cdd26,is_weekend,is_obon
2026/01/23,hokkaido,15.18,15.18,14.13,16.6,12.63,13.11,30,9.78,chitose,-4.9,-17.3,-12.9,0,0,0,0
2026/01/23,hokuriku,13.34,13.34,11.31,13,11.62,10.06,18.39,8.23,fukui,1.8,-7,-1.9,0,0,0,0
2026/01/23,kansai,13.34,13.34,11.31,13,11.62,10.06,18.39,8.23,kobe,5.4,-0.9,2.1,0,0,0,0
2026/01/23,kyushu,13.34,13.34,11.31,13,11.62,10.06,18.39,8.23,kumamoto,5.5,0.3,3,0,0,0,0
2026/01/23,shikoku,10.23,10.23,8.84,9.26,9.13,9.39,16.01,7.4,takamatsu,6,1.3,3.7,0,0,0,0
2026/01/23,system,13.28,13.28,10.88,12.73,11.54,10.05,18.39,8.6,tokyo,8.1,-3.5,2.9,0,0,0,0
2026/01/23,tohoku,12.93,12.93,10.93,12.47,11.24,10.3,18.39,9.33,morioka,-1.1,-9.9,-5.6,0,0,0,0
2026/01/23,tokyo,12.93,12.93,10.93,12.47,11.24,10.3,18.39,9.33,tokyo,8.1,-3.5,2.9,0,0,0,0
2026/01/24,chubu,11.86,11.86,8.73,10.01,12.07,8.4,15.5,8,nagoya,7,-2.3,1.9,0,0,1,0
2026/01/24,chugoku,11.5,11.5,8.65,9.9,11.24,8.3,15.5,8,hiroshima,6.2,1.1,3.2,0,0,1,0
2026/01/24,hokkaido,13.65,13.65,10.45,12.52,14.05,10.15,20.3,9.92,chitose,-3.8,-21.3,-12.8,0,0,1,0
2026/01/24,hokuriku,11.73,11.73,8.65,9.9,11.85,8.3,15.5,8,fukui,2.5,-4.7,-0.3,0,0,1,0
2026/01/24,kansai,11.5,11.5,8.65,9.9,11.24,8.3,15.5,8,kobe,6.6,1.2,3.2,0,0,1,0
2026/01/24,kyushu,11.45,11.45,8.47,9.77,11.24,8.16,15.5,8,kumamoto,9.1,1.7,4.5,0,0,1,0
2026/01/24,shikoku,10.78,10.78,6.59,8.19,11.21,7.11,15.5,0.02,takamatsu,7.7,2.4,4.6,0,0,1,0
2026/01/24,system,11.93,11.93,9.13,10.33,11.91,8.65,15.5,8.09,tokyo,10.4,-3,3.8,0,0,1,0
2026/01/24,tohoku,12.46,12.46,10.45,11.31,12.23,10.15,15.5,9.92,morioka,-0.6,-9.9,-5.8,0,0,1,0
2026/01/24,tokyo,12.46,12.46,10.45,11.31,12.24,10.15,15.5,9.92,tokyo,10.4,-3,3.8,0,0,1,0
2026/01/25,chubu,11.56,11.56,8.88,9.93,11.41,8.32,16.42,7.25,nagoya,4.9,-0.5,1.3,0,0,1,0
2026/01/25,chugoku,10.81,10.81,7.99,8.9,10.53,7.89,16.42,7.25,hiroshima,5.2,1.8,3,0,0,1,0
2026/01/25,hokkaido,12.89,12.89,10.34,11.08,13.48,9.99,17.45,9.03,chitose,-4.1,-16.2,-9.8,0,0,1,0
2026/01/25,hokuriku,11.56,11.56,8.88,9.93,11.41,8.32,16.42,7.25,fukui,1.2,-8.1,-2.4,0,0,1,0
2026/01/25,kansai,10.81,10.81,7.99,8.9,10.53,7.89,16.42,7.25,kobe,4.8,0.1,1.9,0,0,1,0
2026/01/25,kyushu,10.42,10.42,6.67,7.98,10.53,6.09,16.42,2.01,kumamoto,7.2,-0.9,3.7,0,0,1,0
2026/01/25,shikoku,9.95,9.95,7.08,8.06,9.58,6.83,16.42,1,takamatsu,6.5,2.5,4.2,0,0,1,0
2026/01/25,system,11.52,11.52,8.84,9.81,11.33,8.43,16.42,7.92,tokyo,7.2,0.5,3.3,0,0,1,0
2026/01/25,tohoku,12.2,12.2,10.24,11.01,11.73,9.99,16.42,9.03,morioka,-2.2,-9.9,-6.4,0,0,1,0
2026/01/25,tokyo,12.26,12.26,10.45,11.16,11.73,10.28,16.42,10.1,tokyo,7.2,0.5,3.3,0,0,1,0
2026/01/26,chubu,16.08,16.08,11.64,16.47,13.26,10.78,45.01,10.34,nagoya,5.2,-0.8,1.6,0,0,0,0
2026/01/26,chugoku,14.98,14.98,11.25,14.43,12.59,10.34,30,9.23,hiroshima,7.7,1.1,3.7,0,0,0,0
2026/01/26,hokkaido,16.77,16.77,12.26,17.11,14.02,10.96,45.01,10.34,chitose,-3.3,-16.4,-10.4,0,0,0,0
2026/01/26,hokuriku,15.23,15.23,11.25,14.43,13.26,10.34,30,9.23,fukui,1.3,-5.9,-1,0,0,0,0
2026/01/26,kansai,14.98,14.98,11.25,14.43,12.59,10.34,30,9.23,kobe,4.1,-0.4,1.8,0,0,0,0
2026/01/26,kyushu,14.74,14.74,10.42,13.86,12.59,9.19,30,8.23,kumamoto,8.2,-4.4,1.6,0,0,0,0
2026/01/26,shikoku,14.28,14.28,8.84,12.75,12.59,7.74,30,6.46,takamatsu,6.7,2,4.1,0,0,0,0
2026/01/26,system,15.04,15.04,11.14,14.98,12.76,10.34,34.26,9.57,tokyo,7.9,-0.5,3.9,0,0,0,0
2026/01/26,tohoku,16.42,16.42,12.08,16.86,13.26,10.91,45.01,10.34,morioka,-1.3,-14.8,-6.5,0,0,0,0
2026/01/26,tokyo,16.42,16.42,12.08,16.86,13.26,10.91,45.01,10.34,tokyo,7.9,-0.5,3.9,0,0,0,0
2026/01/27,chubu,13.84,13.84,11.45,13.42,12.35,10.01,23.58,8.23,nagoya,6.9,-1.6,2.3,0,0,0,0
2026/01/27,chugoku,12.75,12.75,10.41,12.01,11.51,9.26,18.89,8.23,hiroshima,8.4,2.9,5.4,0,0,0,0
2026/01/27,hokkaido,19.92,19.92,18.56,21.05,18.32,14.86,44.45,10.5,chitose,-2.1,-16.8,-8.7,0,0,0,0
2026/01/27,hokuriku,13.04,13.04,10.41,12.01,12.27,9.26,18.89,8.23,fukui,4.1,-4.8,1,0,0,0,0
2026/01/27,kansai,12.75,12.75,10.41,12.01,11.51,9.26,18.89,8.23,kobe,8.5,2,5.2,0,0,0,0
2026/01/27,kyushu,12.75,12.75,10.41,12.01,11.51,9.26,18.89,8.23,kumamoto,9.5,1.7,5.6,0,0,0,0
2026/01/27,shikoku,11.33,11.33,7.26,9.42,10.84,7.09,18.89,6.49,takamatsu,10.1,1.8,6.8,0,0,0,0
2026/01/27,system,13.5,13.5,11.41,13.08,12.2,10.31,18.89,8.99,tokyo,9.8,1.4,5.4,0,0,0,0
2026/01/27,tohoku,14.09,14.09,12.05,13.84,12.4,10.85,25.66,10.38,morioka,2.5,-2.4,-0.3,0,0,0,0
2026/01/27,tokyo,14.09,14.09,12.05,13.84,12.4,10.85,25.66,10.38,tokyo,9.8,1.4,5.4,0,0,0,0
2026/01/28,chubu,13.13,13.13,10.84,12.69,11.76,10.11,19.31,8.75,nagoya,8.6,1.1,4.1,0,0,0,0
2026/01/28,chugoku,12.66,12.66,10.67,12.41,10.87,10.11,17.95,8.75,hiroshima,8.2,1.2,4.3,0,0,0,0
2026/01/28,hokkaido,17.44,17.44,16.04,17.07,17.2,14.02,30,10.15,chitose,-3.7,-8.7,-6.7,0,0,0,0
2026/01/28,hokuriku,13,13,10.67,12.41,11.76,10.11,17.95,8.75,fukui,2.5,-3.7,0.6,0,0,0,0
2026/01/28,kansai,12.66,12.66,10.67,12.41,10.87,10.11,17.95,8.75,kobe,5.8,2,3.8,0,0,0,0
2026/01/28,kyushu,12.38,12.38,9.69,11.72,10.87,8.74,17.95,8.08,kumamoto,9,-2.7,2.7,0,0,0,0
2026/01/28,shikoku,10.26,10.26,7.57,9.04,9.99,7.49,17,6.85,takamatsu,8.4,3.1,6,0,0,0,0
2026/01/28,system,12.99,12.99,10.81,12.53,11.56,10.14,17.3,8.74,tokyo,9,1.6,5.2,0,0,0,0
2026/01/28,tohoku,13.41,13.41,11.28,12.99,11.76,10.58,20,9.99,morioka,1.4,-8.7,-3.2,0,0,0,0
2026/01/28,tokyo,13.41,13.41,11.28,12.99,11.76,10.58,20,9.99,tokyo,9,1.6,5.2,0,0,0,0
2026/01/29,chubu,13.8,13.8,11.11,12.78,12.22,10.37,20,9.85,nagoya,6.3,-1,2.4,0,0,0,0
2026/01/29,chugoku,12.55,12.55,9.94,11.79,10.69,9.27,17.82,8.27,hiroshima,6.1,0.6,3.5,0,0,0,0
2026/01/29,hokkaido,16.98,16.98,12.68,15.15,17.93,11.09,30,9.85,chitose,-3.5,-8.6,-6.5,0,0,0,0
2026/01/29,hokuriku,13.2,13.2,9.94,11.79,12.22,9.27,20,8.27,fukui,1.6,-5.4,-0.9,0,0,0,0
2026/01/29,kansai,12.55,12.55,9.94,11.79,10.69,9.27,17.82,8.27,kobe,6.9,0.5,3.4,0,0,0,0
2026/01/29,kyushu,12.38,12.38,9.36,11.38,10.69,8.48,17.82,8.08,kumamoto,8.4,-3.1,2.8,0,0,0,0
2026/01/29,shikoku,11.79,11.79,7.89,10.08,10.69,7.36,17.82,6.78,takamatsu,8,2.9,5,0,0,0,0
2026/01/29,system,13.3,13.3,10.56,12.35,11.88,9.86,18.2,8.23,tokyo,8,1.5,4.5,0,0,0,0
2026/01/29,tohoku,13.8,13.8,11.11,12.78,12.22,10.37,20,9.85,morioka,0.1,-10.7,-5.4,0,0,0,0
2026/01/29,tokyo,13.8,13.8,11.11,12.78,12.22,10.37,20,9.85,tokyo,8,1.5,4.5,0,0,0,0
2026/01/30,chubu,13.77,13.77,11.51,13.15,12.46,10.63,19.9,8.99,nagoya,4.8,-2.1,1.2,0,0,0,0
2026/01/30,chugoku,13.49,13.49,11.27,12.98,11.99,10.58,19.9,8.99,hiroshima,7,1.8,3.9,0,0,0,0
2026/01/30,hokkaido,15.25,15.25,11.68,13.27,16.27,10.88,19.91,10.22,chitose,-2,-13.8,-7.4,0,0,0,0
2026/01/30,hokuriku,13.7,13.7,11.27,12.98,12.46,10.58,19.9,8.99,fukui,1.8,-2.5,-0.5,0,0,0,0
2026/01/30,kansai,13.49,13.49,11.27,12.98,11.99,10.58,19.9,8.99,kobe,5.6,-0.5,2,0,0,0,0
2026/01/30,kyushu,13.04,13.04,9.73,11.91,11.99,8.66,19.9,8.08,kumamoto,8.3,1.4,4.4,0,0,0,0
2026/01/30,shikoku,13.19,13.19,10.25,12.27,11.99,9.36,19.9,7.59,takamatsu,6.8,2.4,4.5,0,0,0,0
2026/01/30,system,13.66,13.66,11.36,13.05,12.26,10.53,19.9,9.98,tokyo,8.9,-1.8,3.3,0,0,0,0
2026/01/30,tohoku,13.8,13.8,11.68,13.27,12.4,10.88,19.9,10.22,morioka,0.1,-10.8,-4.4,0,0,0,0
2026/01/30,tokyo,13.8,13.8,11.68,13.27,12.4,10.88,19.9,10.22,tokyo,8.9,-1.8,3.3,0,0,0,0
2026/01/31,chubu,11.53,11.53,8.91,10,11.74,8.44,15,7.87,nagoya,6.1,-1.8,1.5,0,0,1,0
2026/01/31,chugoku,11.43,11.43,8.82,9.86,11.64,8.4,15,7.87,hiroshima,9.2,-0.4,3.7,0,0,1,0
2026/01/31,hokkaido,13.51,13.51,10.69,12.06,14.19,10.47,20,9.83,chitose,-1.1,-10.9,-5,0,0,1,0
2026/01/31,hokuriku,11.53,11.53,8.91,10,11.74,8.44,15,7.87,fukui,2.8,-2.8,0,0,0,1,0
2026/01/31,kansai,11.43,11.43,8.82,9.86,11.64,8.4,15,7.87,kobe,5.5,0.6,2.6,0,0,1,0
2026/01/31,kyushu,11.43,11.43,8.82,9.85,11.64,8.39,15,7.87,kumamoto,7.9,-1.6,2.8,0,0,1,0
2026/01/31,shikoku,11.24,11.24,8.15,9.39,11.64,7.67,15,7.45,takamatsu,8,1.7,4.6,0,0,1,0
2026/01/31,system,11.53,11.53,8.95,10,11.7,8.55,15,7.93,tokyo,8.6,-0.3,4,0,0,1,0
2026/01/31,tohoku,11.66,11.66,9.37,10.32,11.74,9.09,15,8.01,morioka,0.3,-8.6,-4.6,0,0,1,0
2026/01/31,tokyo,11.66,11.66,9.37,10.32,11.74,9.09,15,8.01,tokyo,8.6,-0.3,4,0,0,1,0
2026/02/01,chubu,10.67,10.67,8.49,9.29,11.32,7.96,13.55,6.86,nagoya,6.9,-2.4,2.3,0,0,1,0
2026/02/01,chugoku,10.06,10.06,7.61,8.3,10.78,7.52,13.55,6.86,hiroshima,6.6,-0.7,3.6,0,0,1,0
2026/02/01,hokkaido,10.93,10.93,9.01,9.68,11.53,8.72,15.01,7.85,chitose,-1.2,-12.7,-7.8,0,0,1,0
2026/02/01,hokuriku,10.67,10.67,8.49,9.29,11.32,7.96,13.55,6.86,fukui,2.5,-1.8,0.5,0,0,1,0
2026/02/01,kansai,10.06,10.06,7.61,8.3,10.78,7.52,13.55,6.86,kobe,7.8,1.5,4.4,0,0,1,0
2026/02/01,kyushu,10.05,10.05,7.6,8.29,10.78,7.52,13.55,6.86,kumamoto,8.3,-0.8,3.9,0,0,1,0
2026/02/01,shikoku,8.52,8.52,6.31,7.06,9.86,6.74,11.64,0.02,takamatsu,8.1,3.3,5.7,0,0,1,0
2026/02/01,system,10.48,10.48,8.14,8.92,11.24,7.92,13.5,7.75,tokyo,10.6,-1.1,4.9,0,0,1,0
2026/02/01,tohoku,10.78,10.78,8.78,9.51,11.32,8.36,13.55,7.11,morioka,1,-9.6,-3.5,0,0,1,0
2026/02/01,tokyo,10.78,10.78,8.78,9.51,11.32,8.36,13.55,7.11,tokyo,10.6,-1.1,4.9,0,0,1,0
2026/02/02,chubu,12.7,12.7,10.02,11.89,11.75,8.97,17.3,8.27,nagoya,7.2,1.5,3.8,0,0,0,0
2026/02/02,chugoku,12.59,12.59,10.02,11.89,11.66,8.97,17.23,8.27,hiroshima,8.3,1.8,4.1,0,0,0,0
2026/02/02,hokkaido,12.92,12.92,10.77,12.41,11.75,10.16,17.3,9.72,chitose,-0.2,-14.9,-8.4,0,0,0,0
2026/02/02,hokuriku,12.67,12.67,10.02,11.89,11.66,8.97,17.3,8.27,fukui,2.2,-1.2,0.4,0,0,0,0
2026/02/02,kansai,12.59,12.59,10.02,11.89,11.66,8.97,17.23,8.27,kobe,7.2,1.1,4.2,0,0,0,0
2026/02/02,kyushu,12.55,12.55,9.86,11.78,11.66,8.75,17.23,7.88,kumamoto,9.7,0.5,4.6,0,0,0,0
2026/02/02,shikoku,8.26,8.26,5.2,6.69,9.04,4.3,13.89,0.01,takamatsu,8.9,3.3,5.6,0,0,0,0
2026/02/02,system,12.49,12.49,9.85,11.69,11.61,8.91,17.04,8.04,tokyo,10.7,0.6,6,0,0,0,0
2026/02/02,tohoku,12.92,12.92,10.77,12.41,11.75,10.16,17.3,9.72,morioka,0.6,-7.2,-3.7,0,0,0,0
2026/02/02,tokyo,12.92,12.92,10.77,12.41,11.75,10.16,17.3,9.72,tokyo,10.7,0.6,6,0,0,0,0
2026/02/03,chubu,13.23,13.23,10.7,12.29,12.46,10.11,17.76,8.94,nagoya,8.2,-1.1,2.9,0,0,0,0
2026/02/03,chugoku,13.2,13.2,10.6,12.22,12.46,10.05,17.76,8.94,hiroshima,7.2,-0.1,3,0,0,0,0
2026/02/03,hokkaido,12.91,12.91,10.75,12.16,12.2,10.2,17.76,9.26,chitose,-0.3,-16.8,-7.8,0,0,0,0
2026/02/03,hokuriku,13.2,13.2,10.6,12.22,12.46,10.05,17.76,8.94,fukui,2.8,-3.6,0.1,0,0,0,0
2026/02/03,kansai,13.2,13.2,10.6,12.22,12.46,10.05,17.76,8.94,kobe,6.6,1,3.6,0,0,0,0
2026/02/03,kyushu,12.61,12.61,8.67,10.81,12.46,7.65,17.76,4.01,kumamoto,8.7,-0.6,3.7,0,0,0,0
2026/02/03,shikoku,7.94,7.94,2.32,4.54,8.59,1.22,14.33,0.01,takamatsu,8,1.5,4.6,0,0,0,0
2026/02/03,system,12.71,12.71,9.87,11.59,12.1,9.11,17.49,8.01,tokyo,9.9,2.3,5.6,0,0,0,0
2026/02/03,tohoku,12.78,12.78,10.75,12.16,11.85,10.2,17.76,9.26,morioka,1.1,-6.5,-2,0,0,0,0
2026/02/03,tokyo,12.78,12.78,10.75,12.16,11.85,10.2,17.76,9.26,tokyo,9.9,2.3,5.6,0,0,0,0
2026/02/04,chubu,12.68,12.68,10.09,11.6,12.77,9.26,16.12,7.88,nagoya,9.8,-2.1,3.5,0,0,0,0
2026/02/04,chugoku,12.49,12.49,9.79,11.14,12.77,9.16,16.12,7.88,hiroshima,11.8,-0.8,4.3,0,0,0,0
2026/02/04,hokkaido,11.9,11.9,9.52,11.01,11.42,8.83,15.54,7.88,chitose,5.3,-6.2,-0.4,0,0,0,0
2026/02/04,hokuriku,12.49,12.49,9.79,11.14,12.77,9.16,16.12,7.88,fukui,6.7,-5.5,0.8,0,0,0,0
2026/02/04,kansai,12.49,12.49,9.79,11.14,12.77,9.16,16.12,7.88,kobe,8.3,1.4,4.9,0,0,0,0
2026/02/04,kyushu,12.3,12.3,9.13,10.68,12.77,8.4,16.12,7.88,kumamoto,11.8,-0.3,5.5,0,0,0,0
2026/02/04,shikoku,10.4,10.4,9.33,9.25,10.93,8.71,14.8,7.29,takamatsu,11.2,1.7,5.9,0,0,0,0
2026/02/04,system,11.87,11.87,9.15,10.74,11.63,8.38,15.61,7.5,tokyo,11,-0.3,5.6,0,0,0,0
2026/02/04,tohoku,11.9,11.9,9.52,11.01,11.42,8.83,15.54,7.88,morioka,4,-0.8,1.8,0,0,0,0
2026/02/04,tokyo,12.01,12.01,9.87,11.25,11.42,9.26,15.54,7.88,tokyo,11,-0.3,5.6,0,0,0,0
2026/02/05,chubu,11.91,11.91,10.09,11.4,11.48,9.46,15.61,8.04,nagoya,12.1,0.6,6.4,0,0,0,0
2026/02/05,chugoku,11.12,11.12,9.26,10.17,11.02,8.87,15.5,8.04,hiroshima,11.4,-0.5,4.7,0,0,0,0
2026/02/05,hokkaido,11.85,11.85,9.98,11.23,11.48,9.46,15.61,8.04,chitose,0.9,-12,-3.9,0,0,0,0
2026/02/05,hokuriku,11.22,11.22,9.26,10.17,11.29,8.87,15.61,8.04,fukui,8.3,-0.5,3.6,0,0,0,0
2026/02/05,kansai,11.12,11.12,9.26,10.17,11.02,8.87,15.5,8.04,kobe,9.7,3.7,7.2,0,0,0,0
2026/02/05,kyushu,11.05,11.05,9.03,10.01,11.02,8.55,15.5,8.04,kumamoto,15.3,3.2,9.2,0,0,0,0
2026/02/05,shikoku,8.38,8.38,8.72,8.43,8.65,8.87,12,7,takamatsu,12.5,4.2,7.8,0,0,0,0
2026/02/05,system,11.43,11.43,9.39,10.61,11.3,8.87,15.02,7.76,tokyo,13.4,2,8.1,0,0,0,0
2026/02/05,tohoku,11.85,11.85,9.98,11.23,11.48,9.46,15.61,8.04,morioka,5.7,-1,2.4,0,0,0,0
2026/02/05,tokyo,11.85,11.85,9.98,11.23,11.48,9.46,15.61,8.04,tokyo,13.4,2,8.1,0,0,0,0
2026/02/06,chubu,10.39,10.39,8.79,9.48,10.57,8.7,12.45,8.04,nagoya,12.7,2.2,6.9,0,0,0,0
2026/02/06,chugoku,10.13,10.13,8.32,9.14,10.26,8.05,12.45,7.84,hiroshima,13.1,2,6.4,0,0,0,0
2026/02/06,hokkaido,10.57,10.57,9.5,10.1,10.46,9.37,12.42,8.12,chitose,0.9,-10,-4.1,0,0,0,0
2026/02/06,hokuriku,10.24,10.24,8.32,9.14,10.57,8.05,12.45,7.84,fukui,4.9,1,2.5,0,0,0,0
2026/02/06,kansai,10.13,10.13,8.32,9.14,10.26,8.05,12.45,7.84,kobe,12.7,4.2,7.7,0,0,0,0
2026/02/06,kyushu,10.13,10.13,8.32,9.14,10.26,8.05,12.45,7.84,kumamoto,13.8,7.6,10.1,0,0,0,0
2026/02/06,shikoku,7.76,7.76,8.1,7.92,7.48,8.05,10.8,6.74,takamatsu,14.1,6.4,9.8,0,0,0,0
2026/02/06,system,10.15,10.15,8.33,9.22,10.3,8.04,12.24,7.62,tokyo,15.8,1.4,8.5,0,0,0,0
2026/02/06,tohoku,10.53,10.53,9.36,10,10.46,9.37,12.42,8.12,morioka,3.6,-4.8,0,0,0,0,0
2026/02/06,tokyo,10.61,10.61,9.38,10.02,10.57,9.37,12.45,8.12,tokyo,15.8,1.4,8.5,0,0,0,0
2026/02/07,chubu,11.23,11.23,9.2,10.04,11.49,8.76,14.5,7.76,nagoya,7.4,2,4.5,0,0,1,0
2026/02/07,chugoku,9.77,9.77,8.34,8.94,8.91,8.26,14.5,7.76,hiroshima,9,2.5,5.1,0,0,1,0
2026/02/07,hokkaido,12.09,12.09,10.76,11.56,11.53,10.16,15,9.7,chitose,-4.6,-20.6,-11,0,0,1,0
